,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
364972,568686,22962,JAM JAR WITH PINK LID,6,2011-09-28 14:26:00,0.85,16115.0,United Kingdom
537757,581335,22509,SEWING BOX RETROSPOT DESIGN ,4,2011-12-08 12:07:00,3.95,15214.0,United Kingdom
379412,569692,85099F,JUMBO BAG STRAWBERRY,10,2011-10-05 15:17:00,2.08,14389.0,United Kingdom
20596,538067,22659,LUNCH BOX I LOVE LONDON,4,2010-12-09 13:59:00,1.95,15288.0,United Kingdom
344768,567099,22681,FRENCH BLUE METAL DOOR SIGN 6,2,2011-09-16 13:31:00,1.25,15311.0,United Kingdom
25649,538379,22960,JAM MAKING SET WITH JARS,1,2010-12-12 11:26:00,4.25,17126.0,United Kingdom
401194,571429,84658,WHITE STITCHED CUSHION COVER,2,2011-10-17 12:50:00,6.95,15335.0,United Kingdom
467221,576339,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-11-14 15:27:00,16.63,14096.0,United Kingdom
154351,549906,22293,HANGING CHICK GREEN DECORATION,2,2011-04-12 16:28:00,1.45,14998.0,United Kingdom
81655,543170,22492,MINI PAINT SET VINTAGE ,108,2011-02-04 09:03:00,0.65,17334.0,United Kingdom
2347,536582,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-12-01 16:21:00,1.25,12947.0,United Kingdom
502812,578851,22121,NOEL WOODEN BLOCK LETTERS ,2,2011-11-27 11:05:00,5.95,16407.0,United Kingdom
11766,537298,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-12-06 11:37:00,3.75,13497.0,United Kingdom
46447,540353,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,2011-01-06 14:53:00,0.85,13764.0,United Kingdom
28688,538652,21392,RED POLKADOT PUDDING BOWL,6,2010-12-13 15:12:00,2.1,17890.0,United Kingdom
95496,544460,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-02-20 14:01:00,0.85,16931.0,United Kingdom
363886,568591,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-09-28 10:39:00,0.29,17088.0,United Kingdom
417503,572662,23372,SET 36 COLOUR PENCILS DOLLY GIRL,7,2011-10-25 12:54:00,1.25,15443.0,United Kingdom
414353,572451,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-10-24 12:36:00,2.08,12921.0,United Kingdom
459935,575886,22951,60 CAKE CASES DOLLY GIRL DESIGN,6,2011-11-11 13:57:00,0.55,12517.0,Germany
54051,540849,21058,PARTY INVITES WOODLAND,12,2011-01-12 09:33:00,0.85,14270.0,United Kingdom
17889,537781,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,1,2010-12-08 12:46:00,5.45,17341.0,United Kingdom
449866,575141,23370,SET 36 COLOURING PENCILS DOILY,16,2011-11-08 15:35:00,1.25,15615.0,United Kingdom
409940,572082,22627,MINT KITCHEN SCALES,2,2011-10-20 14:18:00,8.5,17672.0,United Kingdom
281981,561615,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-07-28 12:57:00,3.75,13319.0,United Kingdom
19117,537837,21452,TOADSTOOL MONEY BOX,6,2010-12-08 14:59:00,2.95,13077.0,United Kingdom
163944,550631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-19 14:51:00,2.95,15225.0,United Kingdom
378292,569640,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-10-05 12:25:00,4.15,12471.0,Germany
244457,558533,15036,ASSORTED COLOURS SILK FAN,24,2011-06-30 11:49:00,0.83,16717.0,United Kingdom
410569,C572111,22186,RED STAR CARD HOLDER,-3,2011-10-20 19:13:00,1.95,13136.0,United Kingdom
212276,555470,20725,LUNCH BAG RED RETROSPOT,10,2011-06-03 11:33:00,1.65,12455.0,Spain
52468,540798,20992,JAZZ HEARTS PURSE NOTEBOOK,3,2011-01-11 12:11:00,0.85,17365.0,United Kingdom
406969,571841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-10-19 12:21:00,2.95,17625.0,United Kingdom
114868,546091,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-09 11:53:00,0.55,14936.0,Channel Islands
442805,574682,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-11-06 12:44:00,1.25,14963.0,United Kingdom
408346,571937,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-10-20 09:28:00,0.19,14911.0,EIRE
414266,572442,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-10-24 12:09:00,3.75,12546.0,Spain
457070,575730,23080,RED METAL BOX TOP SECRET,3,2011-11-10 19:53:00,8.25,14765.0,United Kingdom
383228,570008,23132,SMALL IVORY HEART WALL ORGANISER,3,2011-10-07 09:30:00,5.75,13359.0,United Kingdom
1384,536539,85067,CREAM SWEETHEART WALL CABINET,1,2010-12-01 14:03:00,18.95,15165.0,United Kingdom
285025,561894,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,2,2011-07-31 15:00:00,0.79,14456.0,United Kingdom
112791,545901,20773,BLUE PAISLEY NOTEBOOK,2,2011-03-07 17:52:00,1.65,15834.0,United Kingdom
174389,551812,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-05-04 11:39:00,2.08,15527.0,United Kingdom
166074,550885,21770,OPEN CLOSED METAL SIGN,2,2011-04-21 11:59:00,4.95,16185.0,United Kingdom
79144,C542910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-02-01 15:38:00,2.55,17511.0,United Kingdom
143967,548714,84925D,LA PALMIERA WALL THERMOMETER,1,2011-04-03 15:07:00,2.55,17337.0,United Kingdom
423877,573160,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-10-28 08:58:00,2.55,14359.0,United Kingdom
421214,572924,23355,HOT WATER BOTTLE KEEP CALM,16,2011-10-27 08:56:00,4.95,13416.0,United Kingdom
138959,548257,22087,PAPER BUNTING WHITE LACE,40,2011-03-30 10:54:00,2.55,13802.0,United Kingdom
185814,552826,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-05-11 13:20:00,4.95,14277.0,France
329968,565862,23172,REGENCY TEA PLATE PINK,12,2011-09-07 14:56:00,1.65,15885.0,United Kingdom
506350,579136,23042,PAPER LANTERN 7 POINT SNOW STAR,2,2011-11-28 12:45:00,6.65,16094.0,United Kingdom
216659,555851,22276,WASH BAG VINTAGE ROSE PAISLEY,2,2011-06-07 13:37:00,2.55,13050.0,United Kingdom
315842,564735,21507,ELEPHANT BIRTHDAY CARD ,12,2011-08-28 13:35:00,0.42,15856.0,United Kingdom
438641,574328,23583,LUNCH BAG PAISLEY PARK  ,20,2011-11-04 09:05:00,1.65,13081.0,United Kingdom
228675,556937,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,18,2011-06-15 16:05:00,2.95,17716.0,United Kingdom
525422,580622,22113,GREY HEART HOT WATER BOTTLE,16,2011-12-05 12:09:00,4.25,17006.0,United Kingdom
141121,548500,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,6,2011-03-31 13:49:00,0.85,17071.0,United Kingdom
375898,569486,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-10-04 12:51:00,2.95,15339.0,United Kingdom
171707,551440,21327,SKULLS WRITING SET ,2,2011-04-28 15:29:00,1.65,15311.0,United Kingdom
130476,547492,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-03-23 12:06:00,1.95,12604.0,France
376,536401,22848,BREAD BIN DINER STYLE PINK,1,2010-12-01 11:21:00,16.95,15862.0,United Kingdom
170850,551344,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-04-28 09:02:00,1.25,16187.0,United Kingdom
363724,568576,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-09-28 09:40:00,3.39,17017.0,United Kingdom
187670,553002,21070,VINTAGE BILLBOARD MUG ,1,2011-05-12 15:26:00,1.25,13263.0,United Kingdom
171302,551400,21931,JUMBO STORAGE BAG SUKI,10,2011-04-28 13:18:00,2.08,17160.0,United Kingdom
362529,568495,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-27 12:08:00,3.75,14755.0,United Kingdom
5307,536857,22078,RIBBON REEL LACE DESIGN ,3,2010-12-03 10:33:00,2.1,16883.0,United Kingdom
32474,539079,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-16 08:39:00,4.95,17496.0,United Kingdom
106316,545324,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-03-01 14:58:00,2.95,13110.0,United Kingdom
372386,569241,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-10-03 09:30:00,1.25,14488.0,United Kingdom
6979,536984,20961,STRAWBERRY BATH SPONGE ,1,2010-12-03 14:35:00,1.25,17841.0,United Kingdom
503312,578922,23498,CLASSIC BICYCLE CLIPS ,2,2011-11-27 12:00:00,1.45,17236.0,United Kingdom
203838,C554558,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-05-25 10:24:00,1.25,13268.0,United Kingdom
189223,553141,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,2011-05-13 13:01:00,5.95,15907.0,United Kingdom
489792,578026,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-11-22 13:29:00,1.95,17659.0,United Kingdom
137342,548156,22087,PAPER BUNTING WHITE LACE,3,2011-03-29 13:22:00,2.95,14871.0,United Kingdom
372538,569246,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,2011-10-03 09:57:00,7.46,14096.0,United Kingdom
373111,569261,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-03 11:34:00,0.95,17321.0,United Kingdom
143588,548708,47310M,"SMALL POP BOX,FUNKY MONKEY",1,2011-04-03 12:41:00,1.25,13269.0,United Kingdom
402532,571502,21922,UNION STRIPE WITH FRINGE  HAMMOCK,4,2011-10-17 15:18:00,7.95,14422.0,United Kingdom
235131,557626,23008,DOLLY GIRL BABY GIFT SET,3,2011-06-21 14:29:00,16.95,14175.0,United Kingdom
188517,553042,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-05-13 09:01:00,2.55,15845.0,United Kingdom
281457,561528,22718,CARD CAT AND TREE ,12,2011-07-28 08:55:00,0.42,13098.0,United Kingdom
411846,572236,23511,EMBROIDERED RIBBON REEL EMILY ,3,2011-10-21 14:42:00,2.08,14646.0,Netherlands
486027,577697,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-11-21 12:02:00,0.85,15804.0,United Kingdom
412785,572295,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-10-23 13:49:00,2.25,16686.0,United Kingdom
106060,545308,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-03-01 13:19:00,8.5,14656.0,United Kingdom
320167,564966,84988,SET OF 72 PINK HEART PAPER DOILIES,24,2011-08-31 15:08:00,1.45,17677.0,United Kingdom
20092,538008,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2010-12-09 12:17:00,1.25,12683.0,France
307102,563906,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-21 11:50:00,12.75,14246.0,United Kingdom
355500,567939,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-09-22 18:15:00,0.55,16715.0,United Kingdom
189005,553088,23174,REGENCY SUGAR BOWL GREEN,6,2011-05-13 11:53:00,4.15,16180.0,United Kingdom
403543,571636,20676,RED RETROSPOT BOWL,16,2011-10-18 11:41:00,1.25,13509.0,United Kingdom
151884,549571,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-04-10 15:25:00,0.85,15655.0,United Kingdom
428352,573423,23569,TRADTIONAL ALPHABET STAMP SET,8,2011-10-31 09:58:00,4.95,16133.0,United Kingdom
85785,543519,21245,GREEN POLKADOT PLATE ,12,2011-02-09 11:38:00,1.69,17083.0,United Kingdom
7077,536988,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2010-12-03 15:05:00,1.45,17238.0,United Kingdom
315551,564731,23202,JUMBO BAG VINTAGE LEAF,10,2011-08-28 12:57:00,2.08,16186.0,United Kingdom
534116,581133,84509E,SET OF 4 CAROUSEL PLACEMATS ,12,2011-12-07 12:55:00,0.79,14904.0,United Kingdom
296556,562918,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-10 13:51:00,0.65,15615.0,United Kingdom
452407,575336,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-11-09 13:58:00,4.15,14968.0,United Kingdom
483863,577511,23103,JINGLE BELL HEART DECORATION,3,2011-11-20 12:53:00,1.65,17561.0,United Kingdom
336228,566310,21917,SET 12 KIDS  WHITE CHALK STICKS,288,2011-09-12 09:39:00,0.36,15980.0,United Kingdom
165881,550833,22505,MEMO BOARD COTTAGE DESIGN,2,2011-04-21 10:48:00,4.95,15860.0,United Kingdom
300657,563209,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,2011-08-14 12:23:00,1.25,13527.0,United Kingdom
489313,578008,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-22 12:47:00,1.95,14657.0,United Kingdom
288778,562204,21194,PINK  HONEYCOMB PAPER FAN,1,2011-08-03 12:54:00,0.65,16324.0,United Kingdom
440955,574555,22675,FRENCH KITCHEN SIGN BLUE METAL,2,2011-11-04 15:29:00,1.25,16426.0,United Kingdom
448990,575076,23660,HENRIETTA HEN MUG ,12,2011-11-08 13:20:00,1.65,16639.0,United Kingdom
199479,554098,23082,SET 6 PAPER TABLE LANTERN HEARTS ,8,2011-05-22 13:01:00,3.75,14769.0,United Kingdom
385525,570208,23369,SET 36 COLOUR PENCILS LOVE LONDON,6,2011-10-09 10:23:00,1.25,16104.0,United Kingdom
59072,541269,22617,BAKING SET SPACEBOY DESIGN,3,2011-01-17 11:01:00,4.95,12626.0,Germany
125032,547005,20719,WOODLAND CHARLOTTE BAG,20,2011-03-18 14:20:00,0.85,12474.0,Germany
245051,558570,22208,WOOD STAMP SET THANK YOU,6,2011-06-30 14:38:00,0.83,17673.0,United Kingdom
218152,556020,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-06-08 12:03:00,2.1,13571.0,United Kingdom
372332,569238,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-10-02 15:52:00,0.55,17954.0,United Kingdom
411863,572237,23479,WIRE EGG BASKET ,4,2011-10-21 14:49:00,7.85,15152.0,United Kingdom
358766,568163,22795,SWEETHEART RECIPE BOOK STAND,1,2011-09-25 12:34:00,6.75,14540.0,United Kingdom
217689,555931,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-06-08 08:31:00,4.25,17828.0,Malta
52315,540703,21198,WHITE HEART CONFETTI IN TUBE,48,2011-01-11 09:58:00,0.42,14135.0,United Kingdom
502159,578843,22914,BLUE COAT RACK PARIS FASHION,1,2011-11-25 16:13:00,4.95,17813.0,United Kingdom
510684,579465,21351,CINAMMON & ORANGE WREATH,2,2011-11-29 14:53:00,6.75,15790.0,United Kingdom
104726,545191,21936,RED RETROSPOT PICNIC BAG,5,2011-02-28 15:39:00,2.95,12811.0,Portugal
506151,579125,21619,4 VANILLA BOTANICAL CANDLES,12,2011-11-28 12:19:00,1.25,14215.0,United Kingdom
347839,567340,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-09-19 15:02:00,1.65,12540.0,Spain
519183,580136,22405,MONEY BOX POCKET MONEY DESIGN,1,2011-12-01 19:42:00,1.25,17841.0,United Kingdom
142534,548612,22385,JUMBO BAG SPACEBOY DESIGN,4,2011-04-01 11:34:00,2.08,13137.0,United Kingdom
371084,569211,90191,SILVER LARIAT 40CM,2,2011-10-02 12:04:00,12.75,15774.0,United Kingdom
425618,573330,23499,SET 12 VINTAGE DOILY CHALK ,1,2011-10-30 11:22:00,0.42,16923.0,United Kingdom
493852,578251,22563,HAPPY STENCIL CRAFT,4,2011-11-23 12:45:00,1.25,15993.0,United Kingdom
245658,558623,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-06-30 16:52:00,3.75,12395.0,Belgium
257106,559513,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2011-07-08 15:56:00,2.95,14534.0,United Kingdom
49675,540526,22624,IVORY KITCHEN SCALES,1,2011-01-09 13:41:00,8.5,14606.0,United Kingdom
193612,553540,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,96,2011-05-17 15:32:00,0.72,17511.0,United Kingdom
77136,542711,22567,20 DOLLY PEGS RETROSPOT,2,2011-01-31 13:19:00,1.25,17894.0,United Kingdom
373000,569255,85152,HAND OVER THE CHOCOLATE   SIGN ,96,2011-10-03 11:01:00,1.49,18102.0,United Kingdom
21353,538076,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2010-12-09 14:15:00,1.45,15311.0,United Kingdom
195538,553721,22729,ALARM CLOCK BAKELIKE ORANGE,6,2011-05-18 16:37:00,3.75,16570.0,United Kingdom
426420,573350,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-30 12:32:00,0.39,17725.0,United Kingdom
500505,578783,22955,36 FOIL STAR CAKE CASES ,1,2011-11-25 11:58:00,2.1,12748.0,United Kingdom
95498,544460,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-02-20 14:01:00,1.25,16931.0,United Kingdom
403241,571556,21238,RED RETROSPOT CUP,8,2011-10-18 09:24:00,0.85,12662.0,Germany
334624,566261,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-11 12:46:00,2.95,13372.0,United Kingdom
228813,556956,22386,JUMBO BAG PINK POLKADOT,100,2011-06-16 09:04:00,1.75,13694.0,United Kingdom
395277,571031,23399,HOME SWEET HOME HANGING HEART,6,2011-10-13 12:30:00,0.85,15005.0,United Kingdom
212412,555477,23201,JUMBO BAG ALPHABET,10,2011-06-03 12:26:00,2.08,12359.0,Cyprus
79175,542914,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-02-01 16:03:00,9.95,16161.0,United Kingdom
513502,579555,84519B,CARROT CHARLIE+LOLA COASTER SET,3,2011-11-30 11:08:00,1.25,16241.0,United Kingdom
438327,574312,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-03 17:39:00,0.42,17221.0,United Kingdom
165391,550785,15036,ASSORTED COLOURS SILK FAN,12,2011-04-20 14:02:00,0.83,15517.0,United Kingdom
330700,565920,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-09-08 08:56:00,1.25,15298.0,United Kingdom
322021,565219,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-09-01 18:07:00,2.55,14420.0,United Kingdom
75777,542610,20719,WOODLAND CHARLOTTE BAG,10,2011-01-30 14:05:00,0.85,13148.0,United Kingdom
280597,561471,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,2011-07-27 13:14:00,1.65,14911.0,EIRE
45422,540259,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2011-01-06 09:00:00,3.95,18226.0,United Kingdom
43851,540149,84991,60 TEATIME FAIRY CAKE CASES,24,2011-01-05 11:00:00,0.55,12921.0,United Kingdom
119930,546636,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,2011-03-15 12:19:00,0.85,14534.0,United Kingdom
350409,567635,22384,LUNCH BAG PINK POLKADOT,20,2011-09-21 13:41:00,1.65,16523.0,United Kingdom
179882,552290,21901,"KEY FOB , BACK DOOR ",7,2011-05-08 13:32:00,0.65,16007.0,United Kingdom
499268,578664,22736,RIBBON REEL MAKING SNOWMEN ,2,2011-11-24 16:59:00,1.65,15910.0,United Kingdom
531828,580972,21564,PINK  HEART SHAPE LOVE BUCKET ,24,2011-12-06 15:10:00,0.79,15194.0,United Kingdom
206312,554929,23078,ICE CREAM PEN LIP GLOSS ,24,2011-05-27 13:16:00,1.25,13018.0,United Kingdom
66462,541796,23231,WRAP DOILEY DESIGN,25,2011-01-21 13:55:00,0.42,14092.0,United Kingdom
444160,574721,23569,TRADTIONAL ALPHABET STAMP SET,2,2011-11-06 14:43:00,4.95,17920.0,United Kingdom
236330,557747,22741,FUNKY DIVA PEN,48,2011-06-22 12:25:00,0.85,13611.0,United Kingdom
288128,562132,23201,JUMBO BAG ALPHABET,20,2011-08-03 09:40:00,2.08,13384.0,United Kingdom
393877,570857,22200,FRYING PAN PINK POLKADOT,1,2011-10-12 15:06:00,4.25,15555.0,United Kingdom
368395,568950,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-09-29 15:25:00,1.95,12458.0,Switzerland
357257,568070,23360,SET 8 CANDLES VINTAGE DOILEY,12,2011-09-23 14:17:00,1.95,16128.0,United Kingdom
509013,579288,23427,STOOL HOME SWEET HOME ,1,2011-11-29 11:05:00,12.5,17772.0,United Kingdom
223346,556481,23241,TREASURE TIN GYMKHANA DESIGN,2,2011-06-12 13:00:00,2.08,16115.0,United Kingdom
494859,578278,20717,STRAWBERRY SHOPPER BAG,5,2011-11-23 13:51:00,1.25,12748.0,United Kingdom
442410,574673,23004,TRAVEL CARD WALLET PANTRY,10,2011-11-06 12:26:00,0.42,15555.0,United Kingdom
136332,547962,48129,DOORMAT TOPIARY,2,2011-03-28 15:38:00,7.95,12957.0,United Kingdom
211084,555340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-02 11:33:00,2.95,13334.0,United Kingdom
541887,581585,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-12-09 12:31:00,3.75,15804.0,United Kingdom
74380,542422,22428,ENAMEL FIRE BUCKET CREAM,1,2011-01-27 19:33:00,6.95,14702.0,United Kingdom
331390,566013,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,2011-09-08 12:16:00,1.65,17004.0,United Kingdom
303356,563540,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-08-17 12:04:00,0.85,12473.0,Germany
464095,576077,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-11-13 16:22:00,0.85,16720.0,United Kingdom
362008,568400,23058,CHRISTMAS HANGING SNOWFLAKE,12,2011-09-27 10:27:00,0.79,13644.0,United Kingdom
96955,544597,22273,FELTCRAFT DOLL MOLLY,1,2011-02-21 17:42:00,2.95,16014.0,United Kingdom
449131,575087,23406,HOME SWEET HOME KEY HOLDER,1,2011-11-08 13:57:00,6.25,16549.0,United Kingdom
168341,551028,21136,PAINTED METAL PEARS ASSORTED,8,2011-04-26 11:30:00,1.69,13842.0,United Kingdom
424434,573266,22809,SET OF 6 T-LIGHTS SANTA,12,2011-10-28 12:40:00,2.95,15290.0,United Kingdom
413011,572303,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-10-23 14:56:00,8.95,18109.0,United Kingdom
306067,563733,23332,IVORY WICKER HEART LARGE,12,2011-08-18 17:57:00,1.65,18225.0,United Kingdom
44895,C540243,22316,200 BENDY SKULL STRAWS,-1,2011-01-05 15:32:00,1.25,12585.0,Germany
269234,560444,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-18 17:15:00,4.15,13764.0,United Kingdom
526996,580688,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-12-05 15:38:00,2.49,15550.0,United Kingdom
372988,569254,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-10-03 11:00:00,3.95,18116.0,United Kingdom
263078,559933,84360,TABLE LAMP WHITE SHADE WOOD BASE,2,2011-07-14 09:54:00,5.95,16719.0,United Kingdom
22279,538156,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-09 16:53:00,12.75,15555.0,United Kingdom
87114,543631,72821,CUPID SCENTED CANDLE IN GLASS,3,2011-02-10 16:17:00,1.65,14081.0,United Kingdom
400069,571294,48129,DOORMAT TOPIARY,1,2011-10-16 16:09:00,8.25,16987.0,United Kingdom
349340,567489,22469,HEART OF WICKER SMALL,40,2011-09-20 14:08:00,1.45,18135.0,United Kingdom
306890,563849,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-08-19 15:04:00,1.45,14772.0,United Kingdom
81559,543164,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-02-03 19:32:00,1.25,13208.0,United Kingdom
485481,577606,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-11-21 09:11:00,0.39,12462.0,Spain
79208,542921,22381,TOY TIDY PINK POLKADOT,50,2011-02-02 07:58:00,1.85,15838.0,United Kingdom
248634,558862,23172,REGENCY TEA PLATE PINK,12,2011-07-04 12:25:00,1.65,13901.0,United Kingdom
202698,554494,23298,SPOTTY BUNTING,3,2011-05-24 14:00:00,4.95,16327.0,United Kingdom
100555,544824,22679,FRENCH BLUE METAL DOOR SIGN 4,10,2011-02-24 09:32:00,1.25,17139.0,United Kingdom
376813,569535,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,2011-10-04 15:41:00,3.29,15044.0,United Kingdom
214765,555628,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-06-06 11:59:00,1.25,15260.0,United Kingdom
329694,565850,22113,GREY HEART HOT WATER BOTTLE,6,2011-09-07 12:55:00,4.25,14530.0,United Kingdom
207723,554999,21476,STEEL SWEETHEART ROUND TABLE CREAM,2,2011-05-29 15:44:00,14.95,15547.0,United Kingdom
129153,547377,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-03-22 14:43:00,1.25,13050.0,United Kingdom
83826,543354,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-02-07 13:50:00,1.45,13458.0,United Kingdom
47036,540372,84674,FLYING PIG WATERING CAN,24,2011-01-06 16:41:00,1.25,13081.0,United Kingdom
54265,540907,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2011-01-12 11:52:00,3.75,13488.0,United Kingdom
407933,571914,22380,TOY TIDY SPACEBOY  ,10,2011-10-19 15:33:00,2.1,14776.0,United Kingdom
356166,568046,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-09-23 12:16:00,1.25,18118.0,United Kingdom
326712,565588,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-09-05 13:50:00,2.95,16918.0,United Kingdom
105936,545301,20675,BLUE POLKADOT BOWL,8,2011-03-01 12:26:00,1.25,12679.0,France
256085,559441,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-07-08 12:22:00,8.5,12583.0,France
283239,561702,23284,DOORMAT KEEP CALM AND COME IN,2,2011-07-29 10:58:00,7.95,15149.0,United Kingdom
354016,567854,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-09-22 13:37:00,2.08,14038.0,United Kingdom
3733,536667,22595,CHRISTMAS GINGHAM HEART,12,2010-12-02 12:09:00,0.85,15260.0,United Kingdom
304579,563585,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-17 17:01:00,1.65,17070.0,United Kingdom
111638,545797,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-03-07 12:17:00,0.95,16225.0,United Kingdom
90748,544067,20764,ABSTRACT CIRCLES SKETCHBOOK ,3,2011-02-15 14:02:00,3.75,16431.0,United Kingdom
231718,557278,22088,PAPER BUNTING COLOURED LACE,12,2011-06-19 12:08:00,2.95,13089.0,United Kingdom
207975,555073,22557,PLASTERS IN TIN VINTAGE PAISLEY ,8,2011-05-31 11:39:00,1.65,16470.0,United Kingdom
402343,571497,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-10-17 15:03:00,2.08,14841.0,United Kingdom
139731,548340,22893,MINI CAKE STAND T-LIGHT HOLDER,24,2011-03-30 14:23:00,0.42,13426.0,United Kingdom
494549,578270,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2011-11-23 13:39:00,2.46,14096.0,United Kingdom
523880,580523,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-12-04 15:00:00,2.95,17827.0,United Kingdom
352684,567676,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-09-21 15:54:00,1.95,15114.0,United Kingdom
